"state","county","fips","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc"
"Illinois","Mercer",17131,4807,3071,647,3876,4507,151,3391,4465,481,4587,3852,0,NA,NA,NA,3823,2373,354,15971,12440,96.0177822302924,0.544737336422265,2.10381316135496,3.98221776970759,1.25226973890176,50.4289023855738,33.7549308120969,20.280508421514,55750,6.14364364364364,8.10596026490066,82.4724061810155,7.99310469969153,82.5530756668481,77.7595229402458,2
"Illinois","Monroe",17133,12629,5535,1190,10888,6215,329,7458,10885,719,5584,12717,759,NA,NA,NA,8838,3129,578,33703,25835,96.6649853128802,0.293742396819274,1.46871198409637,3.33501468711984,1.5369551671958,50.9390855413465,35.0562264486841,16.0163783639439,72956,4.61260669730795,4.60682744565217,70.219089673913,4.38374125874126,70.4676573426573,41.3599538792973,1
"Illinois","Montgomery",17135,8630,3504,844,6776,5058,299,5367,6662,651,3665,8961,0,NA,NA,NA,5231,2738,672,29301,23305,88.7956042455889,8.00996553018668,1.69960069622197,11.2043957544111,0.999965871471963,47.7560492815945,34.5824374594724,18.5488549878844,45173,5.67796610169492,13.970132162794,86.130063457226,11.6488524768054,84.6942650968477,41.6223757640181,6
"Illinois","Morgan",17137,9076,4696,1028,7972,5806,318,4733,9112,789,3478,11101,0,NA,NA,NA,7124,3142,716,34801,27560,89.2445619378753,5.81017786845206,2.28441711445073,10.7554380621247,2.07752650785897,49.6824803884946,37.2029539381052,18.5253297319043,47760,7.24315469225369,9.18142053738804,79.3626327848365,8.28615080434978,78.6420418801114,36.2280923847301,4
"Illinois","Moultrie",17139,4455,1481,347,3784,2144,129,1574,4264,358,0,5420,0,NA,NA,NA,3225,1016,259,14915,11165,97.2779081461616,0.362051625879987,1.13979215554811,2.72209185383842,0.945357023131076,51.4180355346966,37.6935970499497,18.8937311431445,51432,3.95503746877602,15.8952137088832,82.942682686626,15.5240506329114,83.0886075949367,69.2375050518658,6
"Illinois","Ogle",17141,14352,8050,1791,13422,9514,431,7645,14768,1477,0,20757,26,NA,NA,NA,11231,5008,812,52034,38580,87.6984279509551,0.957066533420456,9.5898835376869,12.3015720490449,5.53292078256525,50.1595110889034,36.2224699235115,17.0599992312719,55832,6.54068675332482,11.7438912262127,80.1621576439776,9.29682944047144,79.5371535557533,47.0998373740584,4
"Illinois","Peoria",17143,35633,38060,4810,36774,40209,1428,36548,38169,4606,37519,41827,2,NA,NA,NA,27900,20891,2625,186818,136930,70.8133049277907,17.2162211350084,4.47280240662035,29.1866950722093,5.4170369022257,51.5169844447537,40.6497232600713,14.9557323170144,51632,8.22411076936267,9.74250793088456,70.2024187184979,7.19398898538003,69.2687922584151,14.6455113837442,2
"Illinois","Perry",17145,6855,2462,536,5507,3819,223,4279,4925,448,2547,6983,295,NA,NA,NA,4478,2294,424,21595,17255,86.4737207686965,8.44176892799259,2.95438758971984,13.5262792313035,1.14841398471868,45.8300532530678,35.8833063209076,17.2169483676777,43308,6.62704642296479,15.0921130269455,86.6190257654232,11.4958863126402,85.2281226626776,43.6420581655481,6
"Illinois","Piatt",17147,5634,2645,729,5413,3090,204,2563,5954,471,2028,6918,0,NA,NA,NA,4958,1699,373,16469,12645,96.6543202380229,0.394680915659724,1.25690691602405,3.34567976197705,1.08689052158601,50.543445260793,34.5983362681401,18.2221142753051,69160,6.2881224353998,4.75984796129924,70.1364892881824,4.61838489495612,70.0203882634518,67.660948054277,3
"Illinois","Pike",17149,5754,1413,363,4860,2278,148,2654,4377,337,1615,5661,0,NA,NA,NA,4109,1267,368,16054,12445,95.589884141024,1.2333374859848,1.25825339479258,4.41011585897596,0.647813629002118,50.1744113616544,35.9723433412234,19.826834433786,40157,6.56827549527988,12.1469431533786,84.6531998569896,11.2342941611234,84.3126385809313,72.3067559342666,7
"Illinois","Pope",17151,1678,375,89,1512,650,60,703,1279,84,0,1792,0,NA,NA,NA,1054,409,101,4255,3510,90.9988249118684,4.70035252643948,1.97414806110458,9.0011750881316,1.01057579318449,47.1915393654524,28.5076380728555,26.1574618096357,39243,8.51800554016621,12.760736196319,86.2576687116564,12.9278830176138,86.3409770687936,100,8
"Illinois","Pulaski",17153,1675,962,98,1564,1389,50,1394,1206,75,1022,1524,112,NA,NA,NA,1480,908,163,5792,4450,63.4841160220994,31.2154696132597,1.95096685082873,36.5158839779006,1.22582872928177,50.9841160220994,35.100138121547,20.1657458563536,32538,11.8972510139703,17.2754195459033,88.9684106614018,16.5185185185185,89.5925925925926,100,8
"Illinois","Putnam",17155,1767,1147,197,1502,1559,74,1255,1587,169,0,2464,0,NA,NA,NA,1263,1096,176,5746,4495,92.8994082840237,0.29585798816568,4.99477897667943,7.10059171597634,2.57570483814828,49.3212669683258,32.2311172989906,20.1009397841977,64085,5.76131687242798,8.40496657115568,85.6017191977077,7.33366935483871,85.1814516129032,100,8
"Illinois","Randolph",17157,10023,3439,732,8290,5759,343,6119,7364,504,4375,9307,429,NA,NA,NA,6593,3823,679,32934,26390,85.2310681970001,10.4512054411854,2.9877937693569,14.7689318029999,1.28438695572964,45.0264164693022,33.1147142770389,17.2405416894395,48343,5.23959426372858,15.5260853246591,87.00529630093,10.5387106270238,85.2369738004121,42.6424901421914,6
"Illinois","Richland",17159,5739,1584,361,4756,2362,164,2208,4900,352,0,6668,0,NA,NA,NA,3506,1158,267,16072,12355,95.8063713290194,0.566202090592335,1.52439024390244,4.19362867098059,1.35017421602787,50.765306122449,35.9009457441513,19.8108511697362,45597,5.63890325918262,12.7238538681948,79.4143982808023,12.1960172524548,79.5815362026246,43.4670116429495,7
"Illinois","Rock Island",17161,26998,32298,4698,24934,39157,925,32952,26767,3184,39209,24053,0,NA,NA,NA,22663,20476,1757,146536,107595,73.3294207566741,9.23732052191953,12.3464541136649,26.6705792433259,7.93320412731342,50.7766009717749,37.5395807173664,17.5247038270459,50208,7.73587456069208,11.3717065019545,77.9588020569132,8.2468534715338,76.624712953784,10.9199842760902,2
"Illinois","St. Clair",17163,53857,60756,5967,50125,67285,2056,68709,45998,5314,58719,54031,6778,NA,NA,NA,37533,31456,3249,265569,198690,62.3916948137772,29.7353983333898,3.76851213808841,37.6083051862228,2.64639321607567,51.7439912037926,39.7640537863983,13.8400942881134,50006,8.2998640268488,9.45738879625039,73.8552886565415,6.39955061455137,69.9213575464896,9.75464348135202,1
"Illinois","Saline",17165,8276,2572,536,6806,3701,213,4797,5612,439,0,9049,0,NA,NA,NA,4821,2371,552,24659,19145,91.7636562715439,3.36996634088974,1.64240236830366,8.23634372845615,1.27742406423618,51.1172391418955,36.4329453749138,19.0964759317085,40290,12.413978014121,13.92751178079,84.0188492640642,13.9673105497771,83.9091134224864,43.6639505479067,6
"Illinois","Sangamon",17167,49944,40907,7522,50225,42107,1965,39928,51849,5416,32879,63426,0,NA,NA,NA,39453,27556,3921,198639,150365,81.0586037988512,12.5287581995479,2.12294665196663,18.9413962011488,3.05327755375329,51.9580746983221,37.6975317032405,15.5624021466077,56742,7.5377855038872,7.76681206033103,65.6804864078953,6.7958421809713,64.655969586958,14.1265540728737,3
"Illinois","Schuyler",17169,2524,1075,229,2069,1727,94,1612,1943,193,959,2746,0,NA,NA,NA,2043,986,254,7205,5805,93.8792505204719,4.84385843164469,0.29146426092991,6.1207494795281,0.943789035392089,45.9680777238029,30.1734906315059,19.5697432338654,48396,6.19912335629305,11.2205090098458,81.107189299647,8.90949405361822,80.245918161661,57.6352067868505,7
"Illinois","Scott",17171,1966,535,107,1587,910,58,848,1606,107,492,2051,0,NA,NA,NA,1537,480,160,5169,3985,97.2141613464887,0,1.16076610562972,2.78583865351132,0.502998645772877,51.1897852582705,34.2232540143161,18.9785258270458,46210,9.68113714944295,7.69653655854865,87.9054425508521,7.32048058116792,87.9854708019,100,9
"Illinois","Shelby",17173,8229,2288,493,6843,3342,210,2733,7418,704,0,9511,0,NA,NA,NA,5713,1777,576,22011,17180,97.5057925582663,0.626959247648903,0.958611603289264,2.49420744173368,0.417972831765935,50.3430103130253,34.2465131070828,20.448866475853,48572,5.37436839687644,7.7336747759283,84.8079385403329,7.74054477758181,85.0088183421517,77.7310736484371,6
"Illinois","Stark",17175,1778,751,214,1528,1095,39,782,1760,161,417,2189,0,NA,NA,NA,1246,537,130,5840,4595,96.4554794520548,0.719178082191781,1.26712328767123,3.54452054794521,0.582191780821918,50.5479452054795,32.6198630136986,24.1952054794521,52058,6.85131195335277,12.2966507177033,83.2775119617225,12.3381382848766,83.1663816271683,100,2
"Illinois","Stephenson",17177,11083,7768,1492,10512,10165,378,7411,11453,1240,10341,9602,0,NA,NA,NA,9221,4458,734,46283,35830,83.7953460233779,9.25825897197675,3.43106540198345,16.2046539766221,2.02450143681265,51.638830672169,34.6196227556554,20.5604649655381,45624,8.52044483910525,9.27983791748527,82.1371561886051,7.74946184292757,81.2964377473787,40.0934794911027,4
"Illinois","Tazewell",17179,38707,20685,5008,35335,24438,1275,21215,38386,4474,22062,41964,1,NA,NA,NA,26755,13385,2823,135400,103210,94.3249630723781,1.20014771048744,2.21196454948301,5.67503692762186,1.84342688330871,50.6410635155096,36.3367799113737,16.9852289512555,60178,5.07703081232493,7.19783140214734,74.9888380992878,6.92257949426928,75.0936538375775,20.4181869211339,2
"Illinois","Union",17181,5790,2402,345,4957,3137,188,3843,4231,361,2131,6019,364,NA,NA,NA,3362,1560,284,17458,13550,91.4136785427884,0.481154771451484,4.94329247336465,8.5863214572116,2.64062320998969,49.5761255584832,34.425478290755,19.4924962767786,45464,6.31472594089417,14.364420312999,78.704886617694,13.2195247490778,78.0561036287209,65.8692722371968,6
"Illinois","Vermilion",17183,19087,10039,1444,16892,12878,544,10511,18076,1826,0,25371,0,NA,NA,NA,13621,6001,1264,79613,59545,79.1843040709432,13.6422443570774,4.70274955095273,20.8156959290568,2.19687739439539,50.346049012096,38.2236569404494,17.4431311469232,43552,9.74822466107166,12.7724587492361,86.0404822311524,11.1270813524092,85.0761780509918,31.2563552833078,3
"Illinois","Wabash",17185,4047,1151,266,3478,1590,66,1541,3500,229,0,4729,0,NA,NA,NA,3310,1066,181,11587,8890,95.3137136446017,1.00975230862173,1.72607232243031,4.68628635539829,2.66678173815483,51.2470872529559,36.2216276862001,18.9263830154483,46871,8.5981308411215,10.604929051531,82.823002240478,10.3734970580711,83.1798413916603,38.8967941742697,7
"Illinois","Warren",17187,4275,2987,545,3618,4044,131,3025,4184,505,4233,3514,0,NA,NA,NA,3266,1906,255,17611,12915,84.946908182386,2.75963886207484,9.05683947532792,15.053091817614,6.13820907387428,51.8028504911703,39.390153881097,18.2556356822441,44067,8.13209030663821,12.8071997230876,78.0633437175493,9.7378640776699,77.8932038834951,45.479189021291,6
"Illinois","Washington",17189,5571,1448,408,4792,2450,163,2553,4417,291,0,6458,0,NA,NA,NA,4351,1003,362,14369,11265,96.2627879462732,0.800334052474076,1.44756072099659,3.73721205372678,1.03695455494467,49.5232792817872,34.407404829842,18.5468717377688,54936,5.40257015473381,9.29121575509408,79.1264502291118,9.04361744697879,79.3917567026811,73.6477303615113,6
"Illinois","Wayne",17191,6967,1048,246,5988,1514,178,1924,5616,404,0,7311,0,NA,NA,NA,4894,622,237,16517,12735,96.5369013743416,0.66598050493431,0.762850396561119,3.46309862565842,0.944481443361385,50.457104801114,35.2606405521584,19.9007083610825,46903,5.2368117058144,12.7928083671882,86.0229924799032,12.4444049101583,85.732076143035,69.9343675417661,7
"Illinois","White",17193,5640,1412,283,4731,2188,145,2408,4356,323,0,6278,0,NA,NA,NA,4355,1337,291,14410,11175,96.8285912560722,0.32616238723109,1.30464954892436,3.17140874392783,1.17279666897988,51.2491325468425,34.2609299097849,21.7834836918806,43678,8.50053606984224,12.3222287161504,86.2750827975843,12.0645032848895,86.2731435397173,62.0320490964882,6
"Illinois","Whiteside",17195,12615,11035,1932,10334,14833,487,11672,12149,1372,14790,10456,0,NA,NA,NA,9426,7098,860,57155,43510,84.998687778847,1.71988452453854,11.6682704925203,15.001312221153,2.89913393403902,50.786457877701,36.040591374333,18.9327267955559,49151,6.76164075932489,11.2897544283414,82.7319847020934,9.71166709361569,81.8688981868898,37.3431570310096,4
"Illinois","Will",17197,132720,151927,16257,128969,144229,4189,152790,127473,18870,158847,125362,55,NA,NA,NA,106922,78856,5358,685378,467850,65.2295521595382,10.9961218480897,16.5135151697312,34.7704478404618,11.74738611394,50.3307663800122,41.2022270922031,11.1650797078401,77507,6.77410633989705,9.17697510982297,66.5454487636682,4.82975158209829,64.3189249865786,3.92939370683039,1
"Illinois","Williamson",17199,21570,8581,1701,17909,10647,587,13518,16075,1543,8061,21497,1632,NA,NA,NA,12960,6124,1098,67336,51985,90.4434477842462,4.15379588927171,2.42366638944992,9.55655221575383,2.02566235000594,50.1678151360342,36.1723298087204,17.4869312106451,45902,7.58919961427194,9.77049180327869,77.9249074563723,9.60596769026589,77.9598187725962,34.7981373479814,3
"Illinois","Winnebago",17201,55624,55713,7039,55138,61732,2114,52730,57643,7797,21213,81055,13,NA,NA,NA,42972,28287,3160,288896,208965,70.7067595259194,12.2995818564466,11.9208988701817,29.2932404740806,7.83465330084183,51.1232415817457,38.6765479618963,15.6198078201152,49468,10.546403633652,12.584582078603,77.5908151172991,8.81776312728868,75.226126311732,7.91421972052319,2
"Illinois","Woodford",17203,13207,5092,1565,12961,5572,341,5083,13291,1214,4628,14980,0,NA,NA,NA,10011,3197,692,39123,29260,95.7927561792296,0.51120824067684,1.70487948265726,4.20724382077039,1.09142959384505,50.3412315006518,38.4249674104747,16.2870945479641,68040,5.28364849833148,6.03527961793252,69.5578493298413,5.59133836487928,69.5025091871814,54.8856817711566,2
"Indiana","Adams",18001,9648,2805,637,8937,3806,268,3840,8430,866,2263,9912,713,4272,8408,371,NA,NA,NA,34813,23755,93.7408439376095,0.709505069945135,4.40352741791859,6.25915606239049,0.901961910780456,50.3892224169132,45.3135323011519,14.4572429839428,47572,5.46263233727996,15.7578072772419,84.3902206093019,15.0103258953307,84.5010829597542,53.6743536801698,6
"Indiana","Allen",18003,83930,55382,7825,84613,60036,2290,59868,79370,8506,40154,93673,10500,61879,80458,4482,NA,NA,NA,365565,258250,74.92374817064,11.3309534556098,7.06030391312079,25.07625182936,6.36740388166263,51.2196189460151,42.4871089956642,13.112032059962,49574,7.04808042700049,10.7981360385718,72.6302944752932,7.2115767720823,69.9313107273201,11.8796945928984,2
"Indiana","Bartholomew",18005,20640,9841,2009,18083,10625,618,11355,19050,1839,8605,21837,1342,11869,19063,1122,NA,NA,NA,80203,55165,83.8946174083264,1.89768462526339,6.33268082241313,16.1053825916736,9.81260052616486,50.0529905365136,39.6606111990823,14.9520591499071,55874,5.19870332572938,9.72394054103961,70.3240697996492,8.46952344185648,73.3818041436109,33.7031538922312,3
"Indiana","Benton",18007,2579,860,227,2329,1159,90,1132,2316,246,853,2594,205,1201,2318,150,NA,NA,NA,8709,6385,92.8579630267539,0.907107589849581,5.15558617522104,7.14203697324606,2.00941554713515,50.1550120564933,38.3166838902285,16.2705247445172,48069,4.60164835164835,10.3395061728395,82.9389574759945,8.95441389290883,82.6338639652677,100,3
"Indiana","Blackford",18009,3350,1243,246,2711,1927,105,1707,2748,365,1293,3131,286,1857,2719,213,NA,NA,NA,12364,9625,95.9236493044322,0.606599805888062,1.42348754448399,4.07635069556778,1.20511161436428,50.3801358783565,35.2798447104497,19.81559365901,38791,8.32899531494014,13.0229885057471,89.0344827586207,12.7657047856549,88.67117919487,50.6109979633401,6
"Indiana","Boone",18011,19654,10181,2343,18808,8328,601,10583,19966,1715,8774,21762,1367,11868,19269,1009,NA,NA,NA,61884,44085,92.0851916488915,1.30405274384332,2.59033029539138,7.91480835110852,3.59543662335983,50.5623424471592,39.5336435912352,12.6543209876543,72774,3.28852689917021,6.83687246839327,55.4854547686265,6.32596977063735,56.0828665045978,34.4050141242938,1
"Indiana","Brown",18013,5016,2518,411,4332,3060,212,2907,4616,462,3036,4451,448,3201,4488,272,NA,NA,NA,14965,11960,95.9772803207484,0.273972602739726,1.53691947878383,4.02271967925159,1.28299365185433,50.0835282325426,30.2906782492482,21.0424323421316,56323,5.62073669849932,10.4399092970522,76.5260770975057,9.86756202201082,76.1238574892744,100,1
"Indiana","Carroll",18015,6273,1892,478,4999,2635,176,2522,5512,648,2027,6113,452,2923,5381,353,NA,NA,NA,20007,15090,94.2470135452592,0.449842555105713,3.93862148248113,5.75298645474084,2.75403608736942,50.2224221522467,35.7974708851902,17.7587844254511,54140,6.91605477277238,12.0439274618886,82.5735134744599,11.3181818181818,82.5454545454545,81.4041180848425,3
"Indiana","Cass",18017,9701,3759,749,8443,5371,347,4927,8306,1013,3987,9403,673,5662,8059,511,NA,NA,NA,38324,26815,81.113662456946,1.45861601085482,14.0669032460077,18.886337543054,8.7647427199666,49.8303934871099,38.0075148731865,16.1778519987475,43918,7.57688229056204,17.181400023192,86.0500173939933,11.9307506486535,85.327010825803,44.6671457167787,4
"Indiana","Clark",18019,30035,18808,2304,25450,20807,889,21414,27684,1995,21599,25802,2963,20293,28440,1597,NA,NA,NA,113993,85735,84.2709640065618,6.90919617871273,5.11698086724623,15.7290359934382,3.19756476274859,51.3198178835543,38.0576000280719,14.2096444518523,51844,6.2106958216798,12.1056455621981,79.8014046984742,10.7310461421867,79.1033899787215,20.5149139995646,1
"Indiana","Clay",18021,8531,2306,445,7096,3460,228,3979,6439,697,2572,7859,514,4260,6457,339,NA,NA,NA,26568,20305,96.5710629328515,0.240891297801867,1.29479072568503,3.42893706714845,0.31616982836495,51.1329418849744,37.597862089732,16.4445950015056,49735,6.44760351122504,10.2641385357299,83.0721174923279,10.3219643760184,82.9915154239479,60.8888062476757,3
"Indiana","Clinton",18023,8531,2819,586,6338,3308,237,3693,7291,740,2985,8111,556,4120,7126,423,NA,NA,NA,32692,22375,83.5617276397896,0.624005872996452,14.7191973571516,16.4382723602104,6.90688853542151,50.6056527590848,40.1627309433501,15.6582650189649,50096,6.01823333743994,13.9050907563809,85.1103541598619,9.99420473104684,83.8101259153891,49.7832891885384,6
"Indiana","Crawford",18025,3015,1323,255,2421,2041,128,1890,2500,169,1813,2345,272,1924,2381,156,NA,NA,NA,10582,8190,96.4845964845965,0.17955017955018,1.45530145530146,3.51540351540352,0.245700245700246,49.3668493668494,35.2107352107352,17.2651672651673,41173,6.27705627705628,17.3074328881694,90.2063941723998,16.8425437378506,90.0583171341294,100,8
"Indiana","Daviess",18027,8545,1800,423,7638,2437,175,3131,7096,450,1698,8528,363,4049,6460,217,NA,NA,NA,32583,22450,92.6556793419881,1.64196053156554,4.62818033944081,7.34432065801185,2.33557376546052,49.5964153085965,44.6858791394285,14.5229107203143,47939,5.45371518037706,25.2825491660443,85.9945232760767,24.5098551785434,85.8995137763371,60.2818503538928,7
"Indiana","Dearborn",18029,18113,4883,991,15394,6528,434,5251,17288,953,4629,17599,881,5936,16606,670,NA,NA,NA,49552,37840,96.3795608653536,0.841540200193736,1.1785598966742,3.62043913464643,1.19066838876332,50.0121084920891,36.579754601227,15.1013077171456,60834,7.10411330420371,9.36599423631124,80.0358760218785,9.13226775044736,79.7458372509175,53.0581253621596,1
"Indiana","Decatur",18031,8490,2121,516,7119,2941,248,3022,7301,603,1734,8888,321,3291,7231,310,NA,NA,NA,26340,19650,95.2961275626424,0.565679574791192,1.84510250569476,4.70387243735763,1.4958238420653,50.5201214882308,38.7281700835232,15.7137433561124,51185,5.2608376193975,10.9321123735233,81.8212650500254,10.9006137865911,82.3831444759207,53.7956487956488,6
"Indiana","DeKalb",18033,12054,3942,906,10587,5419,322,5029,10229,1413,3080,12104,1274,5340,10501,718,NA,NA,NA,42489,31535,95.2505354327002,0.221233731083339,2.69246157829085,4.74946456729977,1.31092753418532,50.2412389088941,39.3231189248982,14.7426392713408,50398,6.22115562119254,10.270920280116,82.6306854353823,10.055293126808,82.7895565564466,42.2992208038273,4
"Indiana","Delaware",18035,24263,18153,2707,21251,22654,1063,20578,21557,2748,17389,24607,2175,22195,20777,1653,NA,NA,NA,116463,92805,87.3728136833157,5.99246112499249,2.13029030679272,12.6271863166843,2.0203841563415,51.9126246103913,44.852013085701,16.0488738912788,39537,9.35461485079806,10.4771959459459,76.714527027027,9.97678006514049,76.3172248281881,22.8119077767674,3
"Indiana","Dubois",18037,13365,5389,1230,11654,6522,366,7692,11029,962,5212,12915,896,8171,10821,962,NA,NA,NA,42345,30870,91.599952768922,0.417995040736805,6.68555909788641,8.40004723107805,4.53182193883575,49.9752036840241,37.8013933168025,15.9593812728776,55154,2.88726755049382,12.0229675793012,80.2709894265108,9.74223740900312,79.464418362799,49.246818973955,5
"Indiana","Elkhart",18039,41867,20740,3023,42378,24399,1075,23416,39291,3399,19881,43933,2220,23749,40161,1935,NA,NA,NA,201640,133940,75.813826621702,5.4403888117437,15.0029756000793,24.186173378298,8.33961515572307,50.5351120809363,43.2121602856576,13.3202737552073,49692,6.45436565703214,19.4910989494873,81.7308297162987,15.9483629992588,79.8226783084165,20.5872676010711,3
"Indiana","Fayette",18041,6839,2252,439,5045,3555,237,3170,5602,609,2536,6378,357,3369,5485,441,NA,NA,NA,23608,18255,95.9420535411725,2.44832260250762,0.978481870552355,4.05794645882752,0.67350050830227,50.6777363605557,35.5769230769231,18.4640799728905,40851,9.15687959514943,18.7526620018254,89.321569820505,18.4499747347145,89.1738251642244,36.7837871236149,6
"Indiana","Floyd",18043,21432,13945,2048,19878,14812,615,15504,20735,1349,16004,19411,1737,15176,20783,1042,NA,NA,NA,76290,57585,88.4925940490235,5.11076156770219,2.97548826844934,11.5074059509765,2.50753702975488,51.6096473980863,37.8542403984795,14.4789618560755,57494,6.41527186292958,10.6367792588592,73.0723972298848,9.90778559097225,72.4367341782812,20.327710584891,1
"Indiana","Fountain",18045,5662,1476,354,4664,2237,210,2071,4982,449,1799,5275,326,2404,4792,277,NA,NA,NA,16741,12750,95.7051550086614,0.400215040917508,2.3594767337674,4.29484499133864,1.54709993429305,49.7700256854429,35.8998865061824,18.9415208171555,45924,7.97878899987668,12.0321548967067,85.538940271415,12.0257119900009,85.4745112043568,65.9512761020882,6
"Indiana","Franklin",18047,8669,1969,375,7424,2909,227,2625,7926,359,2023,8345,302,2697,7795,254,NA,NA,NA,22887,17165,97.2123913138463,0.332066238475991,1.09232315288155,2.78760868615372,1.10980032332765,49.9453838423559,36.9598462009001,15.7949927906672,52128,5.9724480191666,12.5990848746536,80.8532577173423,12.3318534225697,81.5254124975151,88.8595313379824,6
"Indiana","Fulton",18049,6010,1960,404,5317,2621,188,2793,5076,552,2276,5820,313,2977,5142,291,NA,NA,NA,20412,15130,92.445620223398,0.901430531060161,4.86968449931413,7.554379776602,2.88065843621399,50.5731922398589,36.8900646678424,17.670977856163,46310,5.97014925373134,15.1402669712328,86.2802484117353,13.4778295046936,85.7971456918263,64.9212900748704,7
"Indiana","Gibson",18051,11081,3721,682,9487,4928,306,5519,9220,776,3914,10747,676,5969,9203,344,NA,NA,NA,33684,25575,94.365277282983,1.82282389264933,1.43391521197007,5.63472271701698,0.846099038118988,49.9881249257808,37.869611685073,16.3608835055219,49669,3.85511923973462,9.85335959728606,84.3685708032392,9.6113588786748,84.240466005279,53.6190788884578,6
"Indiana","Grant",18053,17008,7010,1294,15151,9589,545,8345,15280,1641,6660,17046,1159,9257,14928,876,NA,NA,NA,68269,53625,85.5512751029018,6.87281196443481,4.06040809152031,14.4487248970982,1.54828692378678,52.0646266973297,39.6563594017783,17.6551582709575,40272,8.08988764044944,13.4947090538938,83.2747936195441,12.2212984657244,82.6871236741995,28.9133754870755,4
"Indiana","Greene",18055,10277,2929,595,8457,4350,304,5062,7866,699,3340,9367,573,6610,6834,310,NA,NA,NA,32633,25200,96.9172310238103,0.288051971930255,1.24107498544418,3.08276897618974,0.530138203658873,50.3049060766709,35.4824870529832,18.1442098489259,45153,6.19563051995484,14.3955030521277,85.6528040050942,14.2484834868569,85.6975960458324,74.8439620081411,6
"Indiana","Hamilton",18057,87404,57263,9589,90747,43796,2320,55708,92773,6801,43423,102988,6415,60176,90381,4148,NA,NA,NA,303042,206530,84.8314755050455,3.53779344117317,3.74535542928043,15.1685244949545,7.48576104962348,51.1440658390586,40.9283201668416,10.513724170247,87782,3.5109808954212,4.03009245023881,43.7191234651415,3.11595657977109,43.7722209754196,5.63537762821003,1
"Indiana","Hancock",18059,25074,8904,2203,22796,9319,728,10775,23196,2402,7825,26323,1553,12350,22681,1271,NA,NA,NA,71955,53905,93.366687513029,2.03321520394691,2.08324647349038,6.63331248697102,1.83031061079842,51.1361267458828,37.756931415468,14.7731220901953,68449,4.89081584095596,5.84777291319808,71.0180674600728,5.64671292993493,71.1697688998422,30.4462729636296,1
"Indiana","Harrison",18061,12943,4783,832,10640,6607,424,6580,11442,581,6706,10809,895,6303,11690,418,NA,NA,NA,39370,30255,95.9664719329439,0.0711201422402845,1.66878333756668,4.03352806705614,1.15824231648463,50.0177800355601,35.7912115824232,16.1341122682245,52926,6.65033430306742,11.3340860254216,83.0972065411371,11.4293221229637,83.3608587943848,85.8474748501169,1
"Indiana","Hendricks",18063,48337,22600,4622,44312,21112,1220,24427,46722,3889,19970,50677,3189,27180,45207,2228,NA,NA,NA,155817,112270,86.3795349673014,5.8786910285784,3.52528928165733,13.6204650326986,4.66059544208912,50.0811849798161,39.5637189780319,12.3664298504014,73042,5.00210830672851,6.50233826968044,65.3088464536243,5.7054192161765,65.2312652148168,17.846928111765,1
"Indiana","Henry",18065,13895,5124,1136,10838,7613,556,6915,11664,1557,5495,13163,1083,7551,10769,1786,NA,NA,NA,48953,38495,94.0146671296958,2.01826241496946,1.59949339162053,5.98533287030416,0.747655914857108,47.9357751312483,35.0336036606541,17.9723408167017,44509,8.44868293134577,12.1513426019597,84.2674220308119,11.3906678865508,84.0195181457761,42.855121103069,4
"Indiana","Howard",18067,23675,11215,1953,20327,15135,828,14311,20402,2408,12187,22296,2023,15812,19903,1290,NA,NA,NA,82728,63005,86.0760564742288,6.94686200560874,3.05337975050769,13.9239435257712,2.07547625954937,51.6487767140509,36.6901170099604,17.9201721303549,45928,7.61324219547031,11.5087547618215,80.4511935134379,10.9010054898566,79.8764290352413,21.5354311678268,3
"Indiana","Huntington",18069,11649,3506,888,10862,4596,307,4545,9941,1280,2538,11913,1241,4941,10092,679,NA,NA,NA,36696,28230,95.4191192500545,0.768476128188358,2.05471986047526,4.58088074994549,1.57782864617397,50.8420536298234,38.3774798343144,15.9254414650098,47042,5.15787820076452,9.85287023637241,81.1344267567133,9.4838736596153,80.7276672090791,50.9562547139317,6
"Indiana","Jackson",18071,12859,3843,871,10419,5838,455,5626,11269,721,5596,10804,976,5613,11320,466,NA,NA,NA,43637,31575,89.9007722804042,0.531658913307514,6.13470220225955,10.0992277195958,5.04846804317437,50.3311410041937,38.1831931617664,15.2554025253798,48546,5.56901854786094,12.9486182051889,83.8311402766972,11.7344123597572,83.8329961375759,43.7323013026241,4
"Indiana","Jasper",18073,9382,3329,667,7955,4672,269,4106,8556,578,3734,8783,571,4730,8086,378,NA,NA,NA,33461,24820,91.8023968201787,0.878634828606437,5.90538238546367,8.19760317982129,2.45957980933027,50.5215026448701,38.928902304175,15.6002510385225,55485,6.38494187119395,13.0011712766916,83.4579691864132,11.9234661911417,84.1775507253362,68.0387119899636,1
